, 14 days,SMA12,EMA12,TBR24,VOL29,MOM10,,SMA26,EMA26,TBR12,VOL87,,Change,Gain,Loss,AV GAIN,AV LOSS,RS(INPUT 10),RSI,,,,SMA_12>SMA26,EMA_12>EMA26,TBR12>TBR24,VOL29>VOL87,MOM>0,RSI>70%,14 day increase
414.38,1,416.0783333,414.1736307,-0.025927928,0.01365101,4.96,,412.9973077,414.3320328,-0.019567018,0.031147423,,-6.63,0,6.63,1.16,1.656,0.700483092,41.19318182,,,,1,0,0,0,1,1,1
407.75,1,415.8016667,414.4240978,-0.041512893,0.013596586,9.38,,412.7638462,407.2436898,-0.035253756,0.032417594,,2.21,2.21,0,0.718,1.656,0.433574879,30.2443134,,,,1,1,0,0,1,1,1
409.96,1,415.6633333,414.6147494,-0.036317905,0.01281271,9.93,,412.785,410.1689469,-0.036317905,0.033349309,,2.21,2.21,0,0.718,1.711,0.419637639,29.5594895,,,,1,1,1,0,1,1,1
412.17,1,415.3875,414.7336341,-0.031122917,0.012291958,13.24,,412.9334615,412.3239272,-0.031122917,0.034015963,,3.31,3.31,0,0.718,2.042,0.351616063,26.01449275,,,,1,1,0,0,1,1,1
415.48,1,414.8358333,414.7493571,-0.023342188,0.011987721,8.28,,413.1030769,415.7227748,-0.023342188,0.034338038,,5.52,5.52,0,0.883,1.711,0.516072472,34.04009252,,,,1,0,0,0,1,1,1
421,0,414.6983333,414.7415073,-0.01036647,0.011919376,0.55,,413.485,421.4059404,-0.01036647,0.034717259,,-1.66,0,1.66,1.104,1.159,0.952545298,48.78479894,,,,1,0,0,0,1,1,0
419.34,0,414.6525,414.7278138,-0.014268588,0.011945244,5.52,,413.6757692,419.1810815,-0.014268588,0.035259315,,2.21,2.21,0,0.938,1.49,0.629530201,38.63261944,,,,1,0,0,0,1,1,0
421.55,0,414.6066667,414.7091758,-0.0090736,0.012164993,1.65,,414.1215385,421.7322245,-0.0090736,0.036006298,,1.1,1.1,0,1.104,1.269,0.869976359,46.52338812,,,,1,0,0,0,1,1,0
422.65,0,414.79,414.7216103,-0.006487859,0.012265692,-6.07,,414.6730769,422.7205981,-0.006487859,0.036713049,,-1.1,0,1.1,1.766,1.159,1.523727351,60.37606838,,,,1,0,0,0,0,1,0
421.55,0,415.5716667,414.8523882,-0.0090736,0.012446789,-3.31,,415.0976923,421.459954,-0.0090736,0.037474749,,-2.21,0,2.21,1.656,1.325,1.249811321,55.55182825,,,,1,0,0,0,0,1,0
419.34,0,416.6291667,415.1257387,-0.014268588,0.012678722,-1.1,,415.4584615,419.1769266,-0.014268588,0.037845546,,-2.21,0,2.21,1.435,1.325,1.083018868,51.99275362,,,,1,0,0,0,0,1,0
417.13,0,416.8583333,415.3922917,-0.019463576,0.012730648,1.11,,415.7130769,416.9725441,-0.019463576,0.037972049,,2.76,2.76,0,1.214,1.325,0.916226415,47.81410004,,,,1,0,1,0,1,1,0
419.89,0,417.3175,415.6884776,-0.012975718,0.012910438,-4.96,,416.1584615,420.1144197,-0.012975718,0.038166856,,5.52,5.52,0,1.545,1.049,1.472831268,59.56052429,,,,1,0,0,0,0,1,0
425.41,0,418.7891667,416.1655067,0,0.013025633,-8.83,,416.7526923,425.8173523,0,0.038345161,,-1.65,0,1.65,1.545,0.662,2.333836858,70.00453104,,,,1,0,0,0,0,0,0
423.76,0,419.9391667,416.7460698,-0.002589088,0.012976106,-22.63,,417.3046154,423.6017421,-0.002589088,0.038680456,,-2.21,0,2.21,2.925,0.662,4.418429003,81.54446613,,,,1,0,1,0,0,0,0
421.55,0,420.7208333,417.3575719,-0.007790802,0.012976106,-16,,417.7076923,421.3921737,-0.007790802,0.039046356,,3.31,3.31,0,2.704,1.104,2.449275362,71.00840336,,,,1,0,0,0,0,0,0
424.86,0,421.5025,417.9952531,0,0.012937243,-8,,418.2169231,425.1267559,0,0.03926308,,-1.66,0,1.66,2.704,1.904,1.420168067,58.68055556,,,,1,0,0,0,0,1,0
423.2,0,421.6858333,418.5630347,-0.003907169,0.012753709,-4.41,,418.5138462,423.051788,0,0.039452501,,-6.62,0,6.62,2.538,2.097,1.210300429,54.75728155,,,,1,0,0,0,0,1,0
416.58,1,421.4558333,419.0080806,-0.019488773,0.013066915,2.76,,418.3015385,416.0821702,-0.006581771,0.039858554,,1.66,1.66,0,1.876,2.152,0.871747212,46.57398213,,,,1,1,0,0,1,1,1
418.24,1,421.18,419.3422221,-0.015581603,0.013086209,1.1,,418.1319231,418.4059869,-0.00262317,0.040198244,,0,0,0,1.876,1.986,0.944612286,48.57586743,,,,1,1,0,0,1,1,1
418.24,1,420.8125,419.5684187,-0.015581603,0.013100751,-1.11,,418.0684615,418.2272318,-0.00262317,0.040565232,,0,0,0,2.097,1.986,1.055891239,51.35929464,,,,1,1,0,0,0,1,1
418.24,1,420.5366667,419.7173799,-0.015581603,0.01319656,-1.66,,417.92,418.2409822,-0.00262317,0.041313025,,-3.31,0,3.31,2.152,1.986,1.083585096,52.0057999,,,,1,1,0,0,0,1,1
414.93,1,420.1691667,419.7868856,-0.023372405,0.013221065,2.2,,417.7076923,414.6753091,-0.010516526,0.041904599,,1.65,1.65,0,1.821,2.041,0.892209701,47.15173485,,,,1,1,0,0,1,1,1
416.58,1,420.1233333,419.8386468,-0.019488773,0.013157729,2.76,,417.8773077,416.7265147,-0.011789823,0.042198695,,-15.45,0,15.45,1.821,2.097,0.868383405,46.47779479,,,,1,1,0,0,1,1,1
401.13,1,418.56,419.6419319,-0.055853693,0.013285176,20.42,,417.665,399.9302681,-0.05340287,0.042402815,,4.42,4.42,0,0.276,2.318,0.119068162,10.63993832,,,,1,1,0,0,1,1,1
405.55,1,416.905,419.2208654,-0.045450266,0.011158057,18.21,,417.3253846,405.9822871,-0.042972437,0.041838518,,11.31,11.31,0,0.276,2.097,0.131616595,11.63084703,,,,0,1,0,0,1,1,1
416.86,1,416.33,418.7761169,-0.018829732,0.010508717,6.34,,417.4207692,417.6967471,-0.018829732,0.041399066,,1.93,1.93,0,0.332,0.966,0.3436853,25.57781202,,,,0,1,1,0,1,1,1
418.79,1,416.1,418.3644066,-0.014287059,0.013048929,6.07,,417.8453846,418.8740964,-0.014287059,0.041291714,,0.55,0.55,0,0.332,0.939,0.353567625,26.12116444,,,,0,0,1,0,1,1,1
419.34,1,415.64,417.9452671,-0.012992515,0.015298543,5.52,,418.2061538,419.3758387,-0.012992515,0.041234281,,0,0,0,0.332,0.884,0.375565611,27.30263158,,,,0,0,1,0,1,1,1
419.34,1,415.3183333,417.5411235,-0.012992515,0.016580163,2.21,,418.4819231,419.3372432,-0.012992515,0.041350472,,-2.21,0,2.21,0.663,0.884,0.75,42.85714286,,,,0,0,1,0,1,1,1
417.13,1,415.3641667,417.206207,-0.024531126,0.018203735,7.18,,418.5453846,416.9602121,-0.018194229,0.041424231,,-0.55,0,0.55,0.442,1.16,0.381034483,27.59051186,,,,0,1,0,0,1,1,1
416.58,0,415.2258333,416.9015342,-0.035761405,0.018755024,6.62,,418.3753846,416.5507529,-0.019488773,0.0413739,,0.55,0.55,0,0.498,1.16,0.429310345,30.03618818,,,,0,1,0,0,1,1,0
417.13,0,415.1333333,416.6295033,-0.049059615,0.019117204,7.73,,418.2903846,417.1745575,-0.018194229,0.041728165,,2.21,2.21,0,0.498,1.271,0.391817467,28.15149802,,,,0,0,0,0,1,1,0
419.34,0,415.225,416.4134258,-0.046434419,0.019086522,4.42,,418.2053846,419.5065725,-0.012992515,0.042172621,,2.21,2.21,0,0.608,1.05,0.579047619,36.67068758,,,,0,0,0,0,1,1,0
421.55,0,415.7766667,416.3154629,-0.04140895,0.018916647,-2.21,,418.1630769,421.7071867,-0.007790802,0.043480006,,2.21,2.21,0,1.05,0.829,1.266586248,55.88078765,,,,0,0,0,0,0,1,0
423.76,0,416.375,416.3246224,-0.037587155,0.018828625,-7.73,,418.2480769,423.9179087,-0.002589088,0.044725618,,-0.56,0,0.56,1.381,0.608,2.271381579,69.43187531,,,,0,0,0,0,0,1,0
423.2,0,418.2141667,416.6153216,-0.038858986,0.018815807,-12.13,,418.3965385,423.1447763,-0.003907169,0.045815579,,1.66,1.66,0,1.821,0.608,2.995065789,74.9691231,,,,0,0,0,0,0,0,0
424.86,0,419.8233333,417.1088618,-0.035088915,0.018877636,-8.83,,418.6938462,424.9919403,0,0.047079568,,0,0,0,1.821,0.938,1.941364606,66.0021747,,,,1,0,0,0,0,1,0
424.86,0,420.49,417.6290369,-0.035088915,0.01911472,-7.73,,418.885,424.8498507,0,0.047984753,,-3.31,0,3.31,1.821,1.048,1.73759542,63.47159289,,,,1,0,0,0,0,1,0
421.55,1,420.72,418.1045697,-0.042606346,0.019593597,-6.62,,418.7365385,421.2961653,-0.007790802,0.048376583,,2.76,2.76,0,1.71,1.048,1.631679389,62.00145033,,,,1,0,0,0,0,1,1
424.31,1,421.1341667,418.5706616,-0.036338035,0.019882615,-7.73,,418.7576923,424.5418334,-0.001294544,0.048405983,,-1.11,0,1.11,1.71,0.937,1.824973319,64.60143559,,,,1,0,0,0,0,1,1
423.2,1,421.4558333,419.0145341,-0.038858986,0.020487632,-2.75,,418.8211538,423.096782,-0.003907169,0.048910285,,1.66,1.66,0,1.599,1.324,1.207703927,54.70407116,,,,1,0,0,0,0,1,1
424.86,1,422.1,419.4892212,-0.035088915,0.021798523,-1.66,,418.8211538,424.9956322,-0.006454329,0.04911666,,-1.1,0,1.1,1.599,1.433,1.115840893,52.73746702,,,,1,0,0,0,0,1,1
423.76,1,422.6983333,419.9829308,-0.037587155,0.023451531,3.86,,418.8426923,423.6649514,-0.019142189,0.049506301,,-4.42,0,4.42,1.489,1.875,0.794133333,44.2627824,,,,1,0,0,0,1,1,1
419.34,1,422.8825,420.4290183,-0.047625537,0.023628382,12.69,,418.9488462,419.0073114,-0.044021429,0.050043786,,-3.31,0,3.31,1.047,2.316,0.452072539,31.13291704,,,,1,1,0,0,1,1,1
416.03,1,422.6066667,420.7640411,-0.055142967,0.023378684,22.62,,418.8638462,415.800976,-0.053961252,0.050819057,,-4.96,0,4.96,0.716,2.978,0.240429819,19.38278289,,,,1,1,0,0,1,1,1
411.07,1,421.7333333,420.913163,-0.066407758,0.02352038,28.69,,418.5880769,410.7060788,-0.065240131,0.051049187,,4.96,4.96,0,0.22,3.089,0.07122046,6.6485343,,,,1,1,0,0,1,1,1
416.03,1,421.0891667,420.9402405,-0.066841621,0.02222254,20.97,,418.5030769,416.4395324,-0.055142967,0.050716414,,1.1,1.1,0,0.496,2.593,0.191284227,16.05697637,,,,1,1,0,0,1,1,1
417.13,1,420.5833333,420.8853317,-0.071269537,0.021531914,23.18,,418.5876923,417.1831129,-0.052644728,0.050609479,,-2.2,0,2.2,0.496,2.814,0.176261549,14.98489426,,,,1,1,0,0,1,1,1
414.93,1,419.7558333,420.7115627,-0.076167787,0.020434942,20.96,,418.5242308,414.7566836,-0.057641207,0.050377823,,1.65,1.65,0,0.718,2.814,0.255152807,20.32842582,,,,1,1,0,0,1,1,1
416.58,1,419.0658333,420.4583736,-0.0724941,0.018597599,19.31,,419.1184615,416.7202551,-0.053893848,0.049795121,,3.87,3.87,0,0.718,2.649,0.271045678,21.32462132,,,,0,1,0,0,1,1,1
420.45,1,418.9741667,420.2300341,-0.063877633,0.016684448,12.13,,419.6915385,420.7369035,-0.045104585,0.049295596,,2.75,2.75,0,1.049,2.262,0.463748895,31.68227122,,,,0,0,0,0,1,1,1
423.2,1,418.8816667,420.0225929,-0.05775482,0.015345684,4.42,,419.9353846,423.389469,-0.038858986,0.048795711,,4.42,4.42,0,1.545,1.987,0.777554102,43.74292186,,,,0,0,0,0,1,1,1
427.62,1,419.25,419.9037325,-0.047913791,0.014367377,-2.21,,420.275,427.9454255,-0.028820604,0.048654152,,4.41,4.41,0,1.766,1.545,1.143042071,53.33736031,,,,0,0,0,0,0,1,1
432.03,1,419.8475,419.8950813,-0.038095026,0.014047895,-4.96,,420.7630769,432.344198,-0.018804933,0.048813301,,6.62,6.62,0,1.766,1.27,1.390551181,58.16864295,,,,0,0,0,0,0,1,1
438.65,1,421.0883333,420.0786586,-0.023355747,0.017047798,-8.27,,421.5057692,439.1350617,-0.003770071,0.049266925,,1.11,1.11,0,1.766,0.939,1.880724175,65.28650647,,,,0,0,0,0,0,1,1
439.76,1,422.79,420.495788,-0.020884357,0.019941088,-6.62,,422.3761538,439.8080722,-0.00124912,0.049691733,,-2.76,0,2.76,1.766,1.104,1.599637681,61.53310105,,,,1,0,0,0,0,1,1
437,1,424.5375,421.1175899,-0.027029434,0.02249453,-0.55,,423.1615385,436.7839944,-0.007517431,0.050431516,,3.31,3.31,0,1.49,1.435,1.038327526,50.94017094,,,,1,0,0,0,0,1,1
440.31,0,426.9741667,422.0186017,-0.019659794,0.024250511,-3.86,,424.0530769,440.5812312,0,0.050932129,,-4.42,0,4.42,1.49,1.104,1.349637681,57.44024672,,,,1,0,0,0,0,1,0
435.89,1,428.6291667,423.0356117,-0.029500824,0.026228441,3.32,,424.6896154,435.5291361,-0.022295494,0.051535692,,0,0,0,1.048,1.38,0.75942029,43.1630972,,,,1,0,0,0,1,1,1
435.89,1,430.1925,424.1366714,-0.05729054,0.027726975,9.94,,425.2411538,435.9177588,-0.029500824,0.051722156,,-3.31,0,3.31,1.048,2.042,0.513222331,33.91585761,,,,1,0,0,0,1,1,1
432.58,1,431.6633333,425.2946194,-0.06777579,0.028476399,16.56,,425.5803846,432.3232493,-0.036870464,0.051867982,,-4.96,0,4.96,0.717,2.373,0.302149178,23.2038835,,,,1,0,0,0,1,1,1
427.62,1,432.5833333,426.41596,-0.080663886,0.028265595,11.03,,425.7503846,427.2582116,-0.047913791,0.051730066,,-2.21,0,2.21,1.27,2.373,0.535187526,34.86137799,,,,1,0,0,0,1,1,1
425.41,1,432.9966667,427.4283764,-0.085415144,0.027397544,12.69,,425.7715385,425.2678299,-0.052834306,0.051416502,,1.66,1.66,0,1.104,2.373,0.465233881,31.75150992,,,,1,1,0,0,1,1,1
427.07,1,433.3191667,428.3346518,-0.084012526,0.026099095,20.41,,425.8565385,427.2086285,-0.049138353,0.050884318,,3.31,3.31,0,1.104,3.145,0.351033386,25.98258414,,,,1,1,0,0,1,1,1
430.38,1,433.5491667,429.1368849,-0.076913178,0.025196675,13.79,,426.1961538,430.6239517,-0.041768714,0.050353886,,2.76,2.76,0,1.435,2.814,0.509950249,33.77265239,,,,1,0,0,0,1,1,1
433.14,1,433.6416667,429.8299282,-0.07099348,0.024420377,12.13,,426.5357692,433.3335422,-0.035623636,0.049980079,,3.31,3.31,0,1.435,2.648,0.541918429,35.14572618,,,,1,0,0,0,1,1,1
436.45,1,433.4583333,430.3881444,-0.063894132,0.023909679,4.96,,427.0453846,436.6897275,-0.028253997,0.049602191,,0,0,0,1.821,2.317,0.785930082,44.00676655,,,,1,0,0,0,1,1,1
436.45,1,433.1825,430.8180453,-0.063894132,0.023138512,3.86,,427.4911538,436.4315594,-0.028253997,0.049515839,,2.76,2.76,0,1.931,2.317,0.833405265,45.4566855,,,,1,0,0,0,1,1,1
439.21,1,433.3666667,431.2101409,-0.057974434,0.022166775,0.55,,428.0853846,439.4237262,-0.022108919,0.049580952,,6.62,6.62,0,1.986,2.041,0.973052425,49.31710951,,,,1,0,0,0,1,1,1
445.83,1,433.8266667,431.6126833,-0.043775738,0.021468118,-3.31,,429.1042308,446.3227903,-0.00736964,0.049847941,,3.31,3.31,0,1.986,1.655,1.2,54.54545455,,,,1,0,0,0,0,1,1
449.14,1,434.9308333,432.1231679,-0.03667639,0.02124739,-4.97,,430.3776923,449.3567084,0,0.050479794,,-10.49,0,10.49,1.986,1.489,1.333781061,57.15107914,,,,1,0,0,0,0,1,1
438.65,1,435.1608333,432.5905011,-0.059175532,0.021209763,7.18,,431.4384615,437.826407,-0.051321424,0.051372711,,-0.55,0,0.55,0.937,1.655,0.566163142,36.14969136,,,,1,0,0,0,1,1,1
438.1,1,435.6208333,433.056706,-0.060355182,0.020321148,24.28,,432.2873077,438.1210456,-0.055880008,0.051897867,,9.38,9.38,0,0.882,3.31,0.266465257,21.04007634,,,,1,0,0,0,1,1,1
447.48,1,437.2758333,433.7058025,-0.040236788,0.01912935,16.55,,433.4546154,448.1999196,-0.037967064,0.051592657,,-3.31,0,3.31,0.882,2.537,0.34765471,25.79701667,,,,1,0,0,0,1,1,1
444.17,1,438.8391667,434.4955509,-0.047336136,0.018862415,20.97,,434.5792308,443.8600062,-0.045083201,0.051530751,,1.1,1.1,0,0.551,2.648,0.208081571,17.22413254,,,,1,0,0,0,1,1,1
445.27,1,440.3558333,435.3971328,-0.044976836,0.01847244,18.21,,435.6826923,445.3784611,-0.044976836,0.051277514,,-3.86,0,3.86,0.717,2.538,0.28250591,22.02764977,,,,1,0,0,0,1,1,1
441.41,1,441.275,436.30142,-0.053255834,0.018324063,24.83,,436.4888462,441.1047338,-0.053255834,0.051133364,,-1.1,0,1.1,0.331,2.814,0.117626155,10.52464229,,,,1,0,0,0,1,1,1
440.31,1,441.8725,437.1585093,-0.055615134,0.017564864,25.93,,437.1469231,440.2488666,-0.055615134,0.050666105,,-0.55,0,0.55,0.221,2.814,0.078535892,7.281713344,,,,1,0,0,0,1,1,1
439.76,1,442.1483333,437.9261745,-0.056794784,0.017442186,22.62,,437.6138462,439.7223949,-0.056794784,0.049994284,,2.76,2.76,0,0.552,2.814,0.196162047,16.39928699,,,,1,0,0,0,1,1,1
442.52,1,442.6541667,438.6535579,-0.050875086,0.016556721,13.24,,438.0173077,442.7352004,-0.050875086,0.049306018,,1.65,1.65,0,1.214,2.538,0.478329393,32.35607676,,,,1,0,0,0,1,1,1
444.17,1,443.0675,439.3326259,-0.047336136,0.015464002,11.59,,438.2296154,444.2803692,-0.047336136,0.048808249,,1.66,1.66,0,1.214,2.373,0.511588706,33.84443825,,,,1,0,0,0,1,1,1
445.83,1,443.0675,439.9072219,-0.043775738,0.014125845,11.58,,438.4630769,445.9492024,-0.043775738,0.048386954,,16.55,16.55,0,1.214,2.372,0.511804384,33.85387619,,,,1,0,0,0,1,1,1
462.38,0,444.1708333,440.5631622,-0.008278998,0.012727679,0.55,,439.4392308,463.6439075,-0.008278998,0.048123479,,1.65,1.65,0,1.214,1.269,0.956658786,48.89246879,,,,1,0,0,0,1,1,0
464.03,0,446.2858333,441.4435731,-0.023238681,0.012853869,-1.65,,440.3515385,464.0596994,-0.004740048,0.048317964,,1.11,1.11,0,1.269,1.104,1.149456522,53.47661188,,,,1,0,0,0,0,1,0
465.14,0,448.5391667,442.5352029,-0.020902183,0.012844622,-1.11,,441.4765385,465.2231,-0.0023593,0.04833092,,-1.66,0,1.66,1.269,1.158,1.095854922,52.28677379,,,,1,0,0,0,0,1,0
463.48,0,449.8725,443.6640178,-0.024396405,0.012813515,-6.62,,442.5376923,463.3459154,-0.005919698,0.048284447,,2.76,2.76,0,1.82,1.158,1.571675302,61.11484218,,,,1,0,0,0,0,1,0
466.24,0,451.7116667,444.9021176,-0.018586735,0.013125754,-14.34,,443.8323077,466.4626219,0,0.048036807,,0,0,0,2.316,0.882,2.62585034,72.42026266,,,,1,0,0,0,0,0,0
466.24,0,453.4591667,446.2185867,-0.018586735,0.013343214,-9.93,,445.3176923,466.2228752,0,0.047823218,,-3.86,0,3.86,2.316,1.323,1.750566893,63.6438582,,,,1,0,0,0,0,1,0
462.38,0,455.2066667,447.6013683,-0.026711853,0.013552328,-7.73,,446.7396154,462.0843942,-0.003555805,0.047615735,,-6.62,0,6.62,2.096,1.323,1.584278156,61.30447499,,,,1,0,0,0,0,1,0
455.76,1,456.4941667,448.9694911,-0.040646642,0.015297234,1.1,,447.8430769,455.2735081,-0.017822124,0.047261392,,0,0,0,1.434,1.544,0.928756477,48.1531229,,,,1,0,0,0,1,1,1
455.76,1,457.8275,450.3322617,-0.040646642,0.016878969,3.31,,448.8192308,455.7974225,-0.017822124,0.046616223,,1.65,1.65,0,1.434,1.765,0.812464589,44.82650828,,,,1,0,0,0,1,1,1
457.41,1,459.0683333,451.6762727,-0.037173469,0.02106832,-0.55,,449.7526923,457.5340444,-0.014266319,0.045892358,,5.52,5.52,0,1.655,1.6,1.034375,50.84485407,,,,1,0,0,0,0,1,1
462.93,1,460.6316667,453.0540256,-0.025554129,0.024226598,-8.28,,450.7711538,463.3450735,-0.002370536,0.045260726,,-0.55,0,0.55,1.876,1.048,1.790076336,64.15868673,,,,1,0,0,0,0,1,1
462.38,1,462.0108333,454.431996,-0.026711853,0.026654517,0,,451.7684615,462.3057636,-0.007107733,0.044799543,,1.65,1.65,0,1.821,1.821,1,50,,,,1,0,0,0,0,1,1
464.03,1,462.1483333,455.6191249,-0.034457646,0.029413283,1.66,,452.7230769,464.1626336,-0.004740048,0.044247171,,-7.17,0,7.17,1.821,1.987,0.91645697,47.82037815,,,,1,0,0,0,1,1,1
456.86,1,461.5508333,456.5316954,-0.054805007,0.031022157,9.38,,453.1473077,456.298259,-0.038331193,0.0437014,,-4.96,0,4.96,1.104,2.042,0.540646425,35.09218055,,,,1,1,0,0,1,1,1
451.9,1,460.4475,457.1341269,-0.092005063,0.031069914,23.17,,453.2534615,451.5616724,-0.04877176,0.042821471,,4.41,4.41,0,0.608,2.925,0.207863248,17.20917068,,,,1,1,0,0,1,1,1
456.31,1,459.85,457.5519535,-0.083144126,0.030166292,17.1,,453.9326923,456.675256,-0.039488917,0.041661391,,-1.66,0,1.66,0.774,2.484,0.311594203,23.75690608,,,,1,1,0,0,1,1,1
454.65,1,458.8841667,457.7569094,-0.086479535,0.030283835,16.01,,454.5692308,454.4942111,-0.042983139,0.040669739,,2.21,2.21,0,0.883,2.484,0.35547504,26.22512623,,,,1,1,0,0,1,1,1
456.86,1,458.1025,457.8100772,-0.088103792,0.029637521,11.59,,454.93,457.0419838,-0.038331193,0.039556088,,2.21,2.21,0,1.104,2.263,0.487847989,32.78883279,,,,1,1,0,0,1,1,1
459.07,1,457.8266667,457.8126294,-0.083692615,0.0293495,8.83,,455.5030769,459.2260012,-0.033679247,0.038496422,,-2.21,0,2.21,1.159,2.042,0.567580803,36.20743518,,,,1,0,0,0,1,1,1
456.86,1,457.9183333,457.8288915,-0.088103792,0.029571429,9.93,,455.9488462,456.6779999,-0.038331193,0.037498497,,-2.21,0,2.21,1.049,2.042,0.513712047,33.93723714,,,,1,1,0,0,1,1,1
454.65,1,457.8258333,457.828421,-0.09251497,0.030384912,8.83,,456.4580769,454.494,-0.042983139,0.036346868,,7.73,7.73,0,1.159,2.042,0.567580803,36.20743518,,,,1,1,0,0,1,1,1
462.38,1,458.24,457.8917409,-0.077085828,0.02978083,1.65,,457.3069231,462.9866154,-0.026711853,0.035004832,,3.31,3.31,0,1.159,1.324,0.875377644,46.67740636,,,,1,0,0,0,1,1,1
465.69,1,458.47,457.9807038,-0.070479042,0.029328767,3.86,,458.3042308,465.8979527,-0.019744459,0.034092349,,0.55,0.55,0,1.159,1.545,0.750161812,42.86242604,,,,1,0,0,0,1,1,1
466.24,1,458.7916667,458.1054673,-0.069381238,0.029124838,3.31,,459.2165385,466.2663113,-0.018586735,0.033360517,,8.83,8.83,0,1.159,1.49,0.777852349,43.75235938,,,,0,0,0,0,1,1,1
475.07,1,459.7116667,458.3525749,-0.051756487,0.028629709,-5.52,,460.405,475.7472068,-0.011485882,0.03255614,,-1.66,0,1.66,1.159,0.607,1.909390445,65.62853907,,,,0,0,0,0,0,1,1
473.41,1,461.0908333,458.7738455,-0.067392932,0.028475401,7.18,,461.4657692,473.2302149,-0.020564808,0.032097363,,-2.75,0,2.75,0.993,1.711,0.580362361,36.72337278,,,,0,0,0,0,1,1,1
470.66,1,462.6541667,459.3708179,-0.07281037,0.028243201,12.69,,461.7842308,470.4622912,-0.054310916,0.031559895,,-2.21,0,2.21,0.718,1.987,0.361348767,26.54343808,,,,1,0,0,0,1,1,1
468.45,1,463.6658333,460.0315895,-0.07716402,0.02760233,29.24,,461.9542308,468.2952084,-0.058751432,0.030865316,,-0.55,0,0.55,0.497,3.421,0.145279158,12.68504339,,,,1,0,0,0,1,1,1
467.9,1,464.77,460.7605758,-0.078247508,0.026982269,29.79,,462.0603846,467.8695994,-0.059856537,0.030017491,,-1.11,0,1.11,0.442,3.421,0.129201988,11.44188455,,,,1,0,0,0,1,1,1
466.79,1,465.5975,461.504718,-0.080434183,0.02640966,29.25,,462.1876923,466.7069539,-0.068283433,0.029090822,,-3.31,0,3.31,0.496,3.421,0.144986846,12.66275211,,,,1,0,0,0,1,1,1
463.48,1,465.965,462.1909152,-0.086954809,0.025817171,37.52,,462.0815385,463.2317728,-0.07489022,0.028042931,,0.55,0.55,0,0.165,3.917,0.042124075,4.042136208,,,,1,0,0,0,1,1,1
464.03,1,466.5625,462.8634667,-0.085871321,0.02399913,32.01,,461.9965385,464.0914021,-0.073792415,0.026730088,,5.52,5.52,0,0.661,3.862,0.171154842,14.61419412,,,,1,0,0,0,1,1,1
469.55,1,467.8041667,463.6235744,-0.074997045,0.022527853,17.66,,462.2723077,469.9698921,-0.062774451,0.025322864,,0,0,0,1.544,3.31,0.466465257,31.80881747,,,,1,0,0,0,1,1,1
469.55,1,468.4016667,464.3586655,-0.074997045,0.021324643,12.69,,462.8026923,469.5177006,-0.062774451,0.024212177,,0,0,0,2.041,3.31,0.616616314,38.14240329,,,,1,0,0,0,1,1,1
469.55,1,468.7233333,465.0301529,-0.074997045,0.019823837,23.18,,463.3330769,469.5524846,-0.062774451,0.023056709,,11.04,11.04,0,2.041,4.359,0.468226657,31.890625,,,,1,0,0,0,1,1,1
480.59,1,469.9191667,465.7823088,-0.054291786,0.017240196,7.72,,464.2246154,481.4390396,-0.040738523,0.021759876,,2.76,2.76,0,2.483,3.255,0.762826421,43.27291739,,,,1,0,0,0,1,1,1
483.35,1,470.6091667,466.5249023,-0.04886064,0.016285552,9.38,,465.01,483.496997,-0.035229541,0.021095672,,14.34,14.34,0,2.483,3.421,0.725811166,42.05623306,,,,1,0,0,0,1,1,1
497.69,1,472.6325,467.4645328,-0.028025154,0.015322432,0.55,,466.3680769,498.7817695,-0.019561877,0.020574858,,0,0,0,2.483,2.538,0.978329393,49.45230034,,,,1,0,0,0,1,1,1
497.69,0,474.885,468.6061431,-0.028025154,0.01560541,9.93,,467.6626923,497.6060177,-0.019561877,0.020520654,,-1.65,0,1.65,2.483,3.476,0.714326812,41.66806511,,,,1,0,0,0,1,1,0
496.04,0,477.1841667,469.925839,-0.031247559,0.015782483,6.07,,469.1696154,495.9195371,-0.02281234,0.020478218,,4.96,4.96,0,2.869,3.476,0.825373993,45.21670607,,,,1,0,0,0,1,1,0
501,0,479.9425,471.4668638,-0.021560816,0.015880884,-3.86,,471.0580769,501.3908048,-0.013041251,0.020401747,,-4.96,0,4.96,3.366,2.98,1.129530201,53.04128585,,,,1,0,0,0,0,1,0
496.04,0,482.38,473.1458078,-0.031247559,0.016177227,2.76,,472.5861538,495.6283996,-0.02281234,0.020441259,,-8.83,0,8.83,2.87,3.146,0.912269549,47.70611702,,,,1,0,0,0,1,1,0
487.21,1,484.3575,474.8706835,-0.048492305,0.016242413,9.38,,473.8384615,486.5624308,-0.040207242,0.02032874,,-4.97,0,4.97,2.208,3.146,0.701843611,41.24019425,,,,1,0,0,0,1,1,1
482.24,1,485.875,476.5636553,-0.058198578,0.015934936,9.93,,474.8146154,481.9075053,-0.04999803,0.019970816,,10.49,10.49,0,2.153,3.146,0.684361093,40.63030761,,,,1,0,0,0,1,1,1
492.73,1,487.8066667,478.2933494,-0.037711898,0.015228893,1.65,,476.1092308,493.5624996,-0.029332966,0.019517624,,-4.42,0,4.42,2.153,2.318,0.928817947,48.15477522,,,,1,0,0,0,1,1,1
